src_subject_id,eventname,reshist_addr1_adi_edu_l,reshist_addr1_adi_edu_h,reshist_addr1_adi_work_c,reshist_addr1_adi_income,reshist_addr1_adi_in_dis,reshist_addr1_adi_home_v,reshist_addr1_adi_rent,reshist_addr1_adi_mortg,reshist_addr1_adi_home_o,reshist_addr1_adi_crowd,reshist_addr1_adi_unemp,reshist_addr1_adi_pov,reshist_addr1_adi_b138,reshist_addr1_adi_sp,reshist_addr1_adi_ncar,reshist_addr1_adi_ntel,reshist_addr1_adi_nplumb,reshist_addr1_adi_wsum,reshist_addr1_adi_perc,reshist_addr2_adi_edu_l,reshist_addr2_adi_edu_h,reshist_addr2_adi_work_c,reshist_addr2_adi_income,reshist_addr2_adi_in_dis,reshist_addr2_adi_home_v,reshist_addr2_adi_rent,reshist_addr2_adi_mortg,reshist_addr2_adi_home_o,reshist_addr2_adi_crowd,reshist_addr2_adi_unemp,reshist_addr2_adi_pov,reshist_addr2_adi_b138,reshist_addr2_adi_sp,reshist_addr2_adi_ncar,reshist_addr2_adi_ntel,reshist_addr2_adi_nplumb,reshist_addr2_adi_wsum,reshist_addr2_adi_perc,reshist_addr3_adi_edu_l,reshist_addr3_adi_edu_h,reshist_addr3_adi_work_c,reshist_addr3_adi_income,reshist_addr3_adi_in_dis,reshist_addr3_adi_home_v,reshist_addr3_adi_rent,reshist_addr3_adi_mortg,reshist_addr3_adi_home_o,reshist_addr3_adi_crowd,reshist_addr3_adi_unemp,reshist_addr3_adi_pov,reshist_addr3_adi_b138,reshist_addr3_adi_sp,reshist_addr3_adi_ncar,reshist_addr3_adi_ntel,reshist_addr3_adi_nplumb,reshist_addr3_adi_wsum,reshist_addr3_adi_perc
NDAR_INV086114AT,baseline_year_1_arm_1,9.445498,78.9163,97.0247,37902,4.0950007,217300,831,1484,38.145992,5.4835124,18.816425,38.504326,53.17019,38.56613,24.120045,4.3719897,0,103.93986,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV06TBFD6R,baseline_year_1_arm_1,1.3126491,89.856804,97.21871,147708,3.0656533,566200,1293,2018,52.138493,0,14.301191,2.2140222,28.863173,9.225092,7.379518,2.4096386,0,56.086987,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV06U4DYFY,baseline_year_1_arm_1,16.169544,58.294086,98.16514,16667,4.863681,48500,868,491,25.146805,2.9878619,34.665333,49.159664,66.49396,32.35294,61.43791,1.5873016,0,122.863174,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV07924XF1,baseline_year_1_arm_1,1.0248902,97.56955,96.675415,136944,0.8379865,380500,959,1890,94.06584,0,5.7708163,2.316891,3.8501778,4.110613,4.3199067,2.2767076,0,75.12834,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV07BR8GMY,baseline_year_1_arm_1,0.74789655,97.50701,86.85223,69641,2.4363346,288900,977,1349,81.397766,2.6711185,5.212355,3.5520267,12.593877,10.572503,0.8625487,2.6989427,0.34708044,92.88434,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08DNLREC,baseline_year_1_arm_1,0.5761613,99.063736,96.57438,104130,1.7399887,256300,1088,1512,85.04327,0,3.6618445,0.86042064,5.859085,6.596558,9.93571,0.6428989,1.748449,91.30371,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08EFDKZ6,baseline_year_1_arm_1,3.5983748,87.46373,94.0165,75913,1.8801224,159400,1080,1345,72.083786,2.7987082,9.857409,11.079137,17.14914,24.748201,6.2432723,5.5974164,0,104.28111,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08FUB58A,baseline_year_1_arm_1,26.16226,52.05105,92.14501,25919,4.3746467,33800,663,339,53.896816,10.291595,14.6907215,37.468983,57.71365,33.49876,18.524872,5.1457977,0,123.04111,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08GBDG8X,baseline_year_1_arm_1,0.41899443,94.748604,94.10727,87292,2.293233,409800,1000,1607,69.96816,1.1188811,4.5469856,5.940594,8.450705,8.1329565,6.107226,1.9114219,0,79.054405,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08J0E48V,baseline_year_1_arm_1,5.767138,81.65397,95.344246,41538,2.7928684,109200,911,693,68.039734,2.488303,12.678725,15.537141,34.986107,27.286179,5.5933647,3.7643557,0,113.73425,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08K0R9C4,baseline_year_1_arm_1,1.3888888,96.16013,96.89284,96339,1.9204476,207200,959,934,82.77742,0.8211353,4.3372765,1.9698726,7.909968,9.501739,5.747947,1.1424491,0.25764894,97.06795,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08K8VF33,baseline_year_1_arm_1,12.79398,64.53434,95.27027,8883,5.686269,42700,273,367,23.838863,4.5731707,28.038898,69.260704,71.973625,64.785995,30.335365,2.2865853,0,124.53611,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08P1JKNE,baseline_year_1_arm_1,3.7,91.45,86.51163,64911,2.1000295,208300,856,1053,81.966606,0.97431356,7.1560764,9.603073,17.962069,15.236876,3.0115147,1.3286093,0.6583278,101.18727,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08P3GNDV,baseline_year_1_arm_1,4.101162,81.47642,86.0536,51425,1.7643135,123200,668,617,76.44805,2.5551684,15.621788,10.108865,25.628492,14.852255,1.5679443,0.6968641,0.6353689,111.11377,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08R2PTT1,baseline_year_1_arm_1,0.14979671,97.23946,95.0167,123125,0.58878714,388000,1949,2141,93.94027,0,7.2553577,1.0731708,3.735465,9.756098,1.4409221,0,0.5573248,76.14192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08UNGWZK,baseline_year_1_arm_1,2.0327218,94.37283,94.776825,77612,1.9310216,227100,1111,1236,70.67104,2.6079137,6.3445005,2.1019108,8.4083605,10.573249,3.8669064,0,0,97.65432,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV086U18RD,baseline_year_1_arm_1,0.74789655,97.50701,86.85223,69641,2.4363346,288900,977,1349,81.397766,2.6711185,5.212355,3.5520267,12.593877,10.572503,0.8625487,2.6989427,0.34708044,92.88434,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08894886,baseline_year_1_arm_1,16.486752,67.68073,93.536476,38879,3.4398665,191400,829,1122,53.150177,6.0262527,11.699959,25.86521,44.554253,35.9745,20.704058,3.5799522,0,106.292946,51,5.4649625,85.58836,96.00726,70450,2.3622234,544200,1222,2255,32.340427,8.290155,10.455038,18.013857,36.193123,18.013857,7.5129533,0.9499136,0,68.528946,8,,,,,,,,,,,,,,,,,,,
NDAR_INV0889M0JE,baseline_year_1_arm_1,5.0875454,89.56062,93.04348,92788,1.626245,243900,1092,1563,90.46668,1.1420414,13.857677,3.2786884,13.804294,12.054002,3.9257674,0,0,93.997185,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08AT7TLH,baseline_year_1_arm_1,2.6859505,90.62735,93.70195,54368,3.016682,219500,922,1245,47.821144,4.463995,10.600053,20.697897,31.818182,29.349905,6.321277,1.4662757,1.2592138,101.524475,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08WDFUCE,baseline_year_1_arm_1,18.696884,75.09261,92.633064,49271,2.620294,89600,815,948,84.11408,1.7895185,9.332055,19.027355,34.963795,26.382978,6.9024286,1.7895185,0.4731861,114.53362,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV097LUBWX,baseline_year_1_arm_1,12.934473,70.82621,94.17476,25521,4.477688,524400,416,2134,29.855436,12.539851,23.134329,40.25641,43.63694,42.05128,40.59511,2.5504782,0.46425256,76.547424,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV098DVK8B,baseline_year_1_arm_1,1.2891344,94.84346,96.69944,71600,2.9462717,100400,750,892,80.1524,0.79617834,8.483291,9.875,18.568808,6.75,12.977707,0.6369427,0,110.51753,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV09AEBLZH,baseline_year_1_arm_1,1.976574,95.82723,95.311806,81795,1.6406904,272900,1010,1507,54.09717,3.2906764,10.170838,9.977064,20.742886,12.5,10.907983,3.351615,0,92.75039,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV09AKV10T,baseline_year_1_arm_1,0.055279158,95.41183,96.858635,63026,0.46027336,71000,1036,979,79.88743,0.28985506,8.830549,2.5525525,4.709872,22.372372,3.9613526,1.352657,0,114.405655,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV09AUXBBT,baseline_year_1_arm_1,1.022864,95.63779,97.352264,97625,0.65023506,234100,1036,1691,72.94845,1.0896484,5.988456,2.2222223,9.980507,12.666667,4.210005,0.3467063,0,94.2649,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV09N9CRAL,baseline_year_1_arm_1,2.6151354,94.51516,98.19507,61755,2.1765635,205900,1265,1673,26.9518,6.2032886,11.517199,4.1638684,14.8508215,13.163197,8.5575485,2.0179372,0,101.73119,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV09T2EBX4,baseline_year_1_arm_1,2.752,94.496,98.14315,70625,2.2524607,109100,656,1016,72.510635,0.86734694,10.160752,8.997632,21.538134,10.65509,6.2244897,2.3979592,0,109.82392,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV09VBPCLU,baseline_year_1_arm_1,0.1174743,99.265785,99.11986,95223,1.0183711,312500,1082,1544,41.23656,0,3.5052502,2.75455,7.903226,16.330545,3.5482564,4.967559,0,87.187904,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0A4P0LWM,baseline_year_1_arm_1,0.44247788,98.10941,93.87216,95455,0.3807725,237600,1056,1539,96.40914,0,3.6150713,2.746212,3.6996737,2.746212,1.8477458,0.5173688,0,94.23492,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0A4ZDYNL,baseline_year_1_arm_1,0.7449697,97.966995,91.0591,110771,1.3503805,360500,1574,2043,82.67064,0.9076012,6.9451885,4.5756083,7.141864,10.852186,1.6135132,0.78154546,0,80.45381,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0A6WVRZY,baseline_year_1_arm_1,1.7961165,85.87379,94.539246,49250,2.2511032,120300,876,1048,41.010876,2.763256,10.287814,24.77876,23.970634,26.548672,7.9163556,1.867065,0,111.61623,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV08YFFYY2,baseline_year_1_arm_1,1.5544041,89.11917,100,24102,5.563795,67200,773,586,28.282827,0,17.276167,32.65993,53.986332,55.892258,48.31081,8.445946,0,120.086655,97,9.931507,79.45206,100,12778,7.863267,,191,,3.9792387,0.9433962,42.857143,72.14286,86.33218,77.14286,85.53459,0,0,,,9.931507,79.45206,100,12778,7.863267,,191,,3.9792387,0.9433962,42.857143,72.14286,86.33218,77.14286,85.53459,0,0,,
NDAR_INV08YLBTNH,baseline_year_1_arm_1,2.3301933,86.66336,87.41085,90217,1.5797546,243700,887,1431,92.08165,1.3661202,8.795249,1.7119244,5.475097,5.076741,0,2.2313297,0,94.3951,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV094UXV0J,baseline_year_1_arm_1,8.1539345,80.68204,92.95097,41950,2.355443,168800,938,1232,62.310318,11.0721245,17.082891,23.115025,37.388275,24.545956,9.08382,1.091618,0,107.98751,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV095EVLDD,baseline_year_1_arm_1,6.337174,82.09016,94.643654,51162,2.2236018,93000,1193,1265,44.23558,5.225049,12.01728,16.783216,23.4375,32.27972,6.262231,3.0919764,0.44117647,113.88417,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0AEBMADL,baseline_year_1_arm_1,4.1961455,86.313736,97.2075,45143,2.982264,118700,890,989,68.25271,1.203266,16.177778,11.290322,37.22488,18.100359,6.7898583,1.804899,0,112.321,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0AF2TMR4,baseline_year_1_arm_1,12.864211,82.84772,98.193245,81750,0.50528544,578800,1384,1717,62.65873,5.957944,7.2157435,5.279503,13.593005,8.385093,4.4392524,0.93457943,0.42417815,63.771595,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0AHJHA5D,baseline_year_1_arm_1,29.393305,47.35007,90.18465,22845,3.836625,269500,931,875,15.866947,27.418182,15.9657,47.94895,61.802902,33.181404,23.781818,5.672727,0.6944444,101.092575,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0APJMRD1,baseline_year_1_arm_1,11.988304,79.31287,96.738396,41795,3.3849797,160000,1063,1452,44.899586,4.300608,16.107193,28.580729,36.328564,37.04427,21.112076,3.475239,0,108.80803,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0AUBJJJ4,baseline_year_1_arm_1,3.2699444,85.80705,92.971886,70550,2.5172613,184000,1045,1355,78.1163,0.19992003,11.702127,5.059338,14.481044,16.489695,5.5977607,3.7584965,0.9942639,102.67571,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0AYJMFMW,baseline_year_1_arm_1,26.829268,61.054287,86.55371,32153,3.3219647,328300,1071,1654,19.564148,25.850714,12.242961,27.285318,44.12057,21.398891,7.9582877,4.2261252,0,94.17542,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0AZFZ65C,baseline_year_1_arm_1,9.453729,86.33076,92.45519,60536,2.8865695,307100,1279,1795,51.89561,1.4873575,13.518385,17.67918,24.864298,34.06143,11.502231,0.594943,0,92.31837,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0B0HVEYX,baseline_year_1_arm_1,0.37956205,99.32847,98.28496,87119,2.9923823,551800,1672,2422,26.17731,2.3431294,5.3682895,6.614786,28.247261,13.229572,7.744241,4.169976,0,65.50063,7,5.8199186,87.24571,96.60668,73368,-0.35475644,441500,1256,2004,57.637657,6.9823713,6.8040247,13.919627,18.58396,22.131624,4.113377,1.244383,1.5846257,77.86375,12,,,,,,,,,,,,,,,,,,,
NDAR_INV0B7UGM1D,baseline_year_1_arm_1,0,98.53677,96.64805,131406,1.5141277,363700,1647,1546,92.84343,0,8.205129,0,4.535459,5.4860444,0.5335366,0.8384146,0,77.42238,12,0,98.53677,96.64805,131406,1.5141277,363700,1647,1546,92.84343,0,8.205129,0,4.535459,5.4860444,0.5335366,0.8384146,0,77.42238,12,,,,,,,,,,,,,,,,,,,
NDAR_INV0BAVEL0T,baseline_year_1_arm_1,0,98.29812,98.83721,102950,0.112795494,254300,829,1460,88.509575,0,3.6414566,0,1.2949039,7.9939666,3.7260826,0,0,91.682365,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0BEHBEJ3,baseline_year_1_arm_1,6.0368347,90.21146,94.08696,53836,3.8305569,347000,1298,1422,13.115246,3.3796017,18.93797,15.818182,31.687368,13.454545,12.9149065,5.371153,1.2621917,89.48551,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0A86UD86,baseline_year_1_arm_1,11.447084,83.58531,95.878525,52717,2.9223049,81400,717,868,56.03912,0,8.440913,16.313559,32.37548,37.711864,23.834745,0,0,114.866776,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0A87RKWD,baseline_year_1_arm_1,3.5170603,74.068245,100,38766,3.6005044,79800,914,798,50.813274,7.142857,11.390285,24.230255,37.767685,48.192772,29.318937,4.568106,0,116.882545,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0A9K5L4R,baseline_year_1_arm_1,0.021944262,96.99364,96.12269,109718,0.4790138,286700,1386,1921,81.49589,0,1.002578,2.6835444,7.8868604,9.620254,0,0.43982407,0,87.603905,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0AAKGYA2,baseline_year_1_arm_1,1.0514019,98.27687,98.29157,137440,-0.572861,598500,2001,2651,84.48641,2.3176937,4.322557,1.5905948,3.9588141,11.410789,2.035048,0.9609949,0,54.25929,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0BEPJHU1,baseline_year_1_arm_1,2.2899318,96.13929,95.16005,106375,1.079688,216600,,1603,99.24108,1.5843078,7.0901737,1.9264449,2.4023263,4.5534153,0.5281026,1.471143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0BG53R96,baseline_year_1_arm_1,12.415131,75.21823,97.93632,43125,3.978134,160200,1178,1625,21.341621,1.7080746,17.948717,36.560364,46.386166,33.712982,27.096273,4.6583853,0.98039216,108.58539,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0C1ED337,baseline_year_1_arm_1,35.46423,55.200405,96.06026,33333,4.6944685,26900,803,566,47.768764,3.7674918,13.091641,33.974358,61.10359,63.675213,13.562971,4.305705,1.5359741,122.66163,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0C471G23,baseline_year_1_arm_1,2.0855615,91.25668,96.09179,102045,0.080667906,217500,1564,1674,95.55833,1.3100437,9.004894,2.1994135,4.1865287,7.111437,1.6921397,0.709607,0,95.1837,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0C765WK4,baseline_year_1_arm_1,0,98.910034,95.986176,82921,0.22705746,230000,1680,1445,92.854744,3.9465308,3.6276143,2.4796195,7.893401,9.375,0.7320178,1.8777848,0,96.58068,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0C7TZ6YW,baseline_year_1_arm_1,2.9887161,90.06811,89.79354,66522,2.2930214,165600,1115,1145,89.31023,0.30080843,9.123922,9.76458,13.227666,13.536651,4.248919,0.5076142,0,104.96893,47,2.9887161,90.06811,89.79354,66522,2.2930214,165600,1115,1145,89.31023,0.30080843,9.123922,9.76458,13.227666,13.536651,4.248919,0.5076142,0,104.96893,47,,,,,,,,,,,,,,,,,,,
NDAR_INV0CBFTKR7,baseline_year_1_arm_1,1.9846351,95.10243,88.90583,111759,0.35742712,262500,1730,1877,79.62094,0.42501518,5.61353,4.0229883,6.327662,9.698276,2.4286582,1.0928962,0,89.587906,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CBPKF6W,baseline_year_1_arm_1,2.5585973,95.07962,94.78893,96351,1.0732026,225700,974,1451,72.76769,1.7220172,4.068979,1.9143118,4.900874,7.566089,3.3825338,3.0442805,0,95.26161,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CCEN5K2,baseline_year_1_arm_1,0,98.154236,94.029854,102250,0.9371314,397300,1073,2010,77.69379,0.76263106,3.513825,2.1880543,13.317757,11.295092,0.76263106,0.52430886,0,78.17585,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CCMBWPE,baseline_year_1_arm_1,0.9726306,94.88803,96.373215,63816,2.6495838,108000,731,954,83.257065,0.43685466,9.509116,5.750605,17.86675,14.6489105,3.2168388,0,0,110.83845,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CCVJ39W,baseline_year_1_arm_1,0,95.11754,93.211136,34034,3.172356,123700,791,838,27.175621,6,4.1639557,14.177216,34.57261,9.367088,2.5833333,2.8333333,0,113.36658,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CF1U8X8,baseline_year_1_arm_1,0.47149593,92.32748,91.161354,65455,2.0894918,202300,819,1366,67.44768,5.0833335,6.845381,11.143411,16.043398,10.852714,5.4166665,1.0833334,0,101.65246,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0BKE31EY,baseline_year_1_arm_1,1.3623978,95.44959,91.877106,83819,1.5098487,642900,2001,3104,84.45165,1.545396,7.4405923,6.789606,18.758759,7.3763623,2.962009,0,0,57.21679,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0BL9EL2Y,baseline_year_1_arm_1,1.1988012,74.475525,100,27721,5.1222544,39400,946,704,59.13272,7.2981367,22.7446,48.480465,61.226665,47.467438,21.58385,2.0186336,0,122.19747,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0BVP2PTD,baseline_year_1_arm_1,2.8327749,93.81663,96.16875,86286,1.833438,199400,895,1441,80.30534,0.6795017,7.413312,5.1260505,10.922542,10.336135,5.605889,1.6987542,0,99.11039,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0BXXNBH4,baseline_year_1_arm_1,1.6141837,92.08785,97.0437,59000,2.051063,241700,1090,1243,56.42968,0.39875942,3.7128713,7.0715475,16.006216,13.810316,6.956136,3.9432876,0,98.777885,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CV2Y4YR,baseline_year_1_arm_1,2.3475523,96.3069,96.29026,100240,1.2203858,715400,1731,2216,66.59695,4.243059,8.264771,3.9423807,6.8395734,6.747536,4.4002094,2.3572552,1.414353,48.280197,4,0,98.36898,95.54532,103849,1.012008,319500,1522,1517,87.22467,1.6168544,7.9641848,1.1147541,3.829958,5.0491805,0.73493385,2.155806,0.35955057,85.31838,17,,,,,,,,,,,,,,,,,,,
NDAR_INV0CZBUV4C,baseline_year_1_arm_1,19.180704,69.06585,93.55433,53750,2.47436,180900,1052,1241,66.50522,10.087371,8.508846,19.30736,33.867363,29.09091,3.971406,0,0.8737093,105.24636,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0D0C239B,baseline_year_1_arm_1,0.61239195,94.5245,94.13694,81602,0.5389965,272400,1100,1463,83.93555,3.215434,3.6349268,3.3766234,5.4888506,13.073593,0.57877815,0.96463025,0,92.81106,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0D4C1R8X,baseline_year_1_arm_1,3.7014563,91.68689,95.53327,127500,1.696709,374800,1356,2152,95.85053,0,5.9176674,3.6850922,5.7809772,8.79397,4.002463,0,0,76.866684,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0D5J9T8P,baseline_year_1_arm_1,8.532696,72.30196,94.09204,27452,4.773635,81200,624,856,39.30296,2.3191094,17.959183,28.456913,50.453873,28.557114,31.400742,3.664193,0,118.297714,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0D83M5VE,baseline_year_1_arm_1,3.451308,94.94395,96.28912,131000,1.2708036,387200,1058,1971,64.01573,1.3462348,5.1713586,5.7457213,12.061403,7.762836,1.7248633,1.8510728,0,75.27873,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0DBRJXKG,baseline_year_1_arm_1,1.5695068,94.802284,88.16327,88082,0.40368098,214300,783,1338,86.68586,2.7828634,5.3624177,8.7020645,12.638339,16.273354,0.87879896,1.0252655,0,97.48414,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0DC9BJZK,baseline_year_1_arm_1,24.16958,68.70629,96.311066,27024,4.3803473,567900,761,2254,18.808453,11.470362,16.207184,31.32716,50.567986,43.51852,34.180138,1.5396459,0.78515345,72.183846,9,24.979458,54.51931,93.26281,35322,2.8775728,418500,1104,2205,26.858639,21.672663,11.1770525,24.970274,48.230667,43.87634,25.89928,3.4172661,0,85.16304,17,3.934163,78.64311,84.92964,63804,0.54349643,124200,956,1188,43.213593,0.35211268,11.490559,13.308341,25.285868,28.86598,1.3380282,3.3802817,0,109.27045,61
NDAR_INV0DG8XR2P,baseline_year_1_arm_1,0.3253355,95.48597,90.268456,80236,1.7395216,166700,896,1302,73.914185,0.7657501,4.091954,8.043354,14.73342,17.855106,2.9933867,1.0093979,0,103.03057,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CKA3YZX,baseline_year_1_arm_1,5.7438793,82.172005,88.21918,55270,2.9216242,128900,692,698,72.36679,8.418521,6.7926455,9.63964,35.59357,16.486486,6.4942875,1.9843656,0.14245014,110.0494,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CP9XGTP,baseline_year_1_arm_1,1.2699096,98.04133,98.39692,136319,1.2900277,555200,1446,2521,74.06642,0.4809471,7.585185,3.745109,5.1266856,3.1302404,3.6625972,1.5168332,0,58.57814,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0CRTHE21,baseline_year_1_arm_1,10.478548,72.882286,90.44369,33674,4.678343,93400,574,799,36.518192,2.5610244,19.615911,26.71131,53.164772,40.550594,15.806322,3.3613446,2.084082,116.32128,87,5.1400213,86.91953,91.708405,33250,3.7507548,134300,614,898,43.416813,3.9816232,16.457462,28.632938,44.675644,34.76857,12.302195,3.8284838,0.8133971,112.49109,72,,,,,,,,,,,,,,,,,,,
NDAR_INV0CTJAAHC,baseline_year_1_arm_1,1.2277044,94.556404,89.75785,85206,1.8451602,237300,1271,1505,80.78161,0.66342324,8.857739,1.8867924,7.8422346,9.033733,0.66342324,0.5307386,0,95.62401,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0DJJP33V,baseline_year_1_arm_1,0.39430824,97.342705,93.07241,114196,1.7395785,203200,948,1387,84.41335,1.534213,3.6576169,1.8777293,5.185865,5.1091704,2.3626878,1.1966861,0,95.00075,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0DKWEM1A,baseline_year_1_arm_1,1.2713548,89.98808,83.17136,61349,2.329984,188200,961,1197,55.208885,2.2857144,7.6959395,15.110178,26.335272,32.21406,5.785714,2.5,0,103.546074,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV0DYF4WPG,baseline_year_1_arm_1,2.5140245,94.76418,96.214424,186167,1.5264764,917000,1734,3355,76.49192,1.8733608,7.4424553,3.1638417,6.627768,1.8079096,4.9831395,1.049082,0,17.561037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
