src_subject_id,STATE,COUNTY,CensusTractFIPS,LOCATION,AREA_SQMI,BlkGrpID,_merge_key,CensusTractFIPS_x,CensusTractFIPS_short,CensusTractFIPS_y,site,site_state,site_state_name
NDAR_INVDMMAKV5Y,MINNESOTA,Hennepin,27053024903.0,"Census Tract 249.03, Hennepin County, Minnesota",0.345201443,270530249032.0,27053024903.0-15.333-3.1898,,,,,,
NDAR_INVJG2VGPZN,MINNESOTA,Hennepin,27053024903.0,"Census Tract 249.03, Hennepin County, Minnesota",0.345201443,270530249032.0,27053024903.0-15.333-3.1898,,,,,,
NDAR_INVFZ7AMNW3,MINNESOTA,Hennepin,27053025201.0,"Census Tract 252.01, Hennepin County, Minnesota",0.975658132,270530252013.0,27053025201.0-14.833-3.258,,,,,,
NDAR_INVJ4YPY232,MINNESOTA,Hennepin,27053025201.0,"Census Tract 252.01, Hennepin County, Minnesota",0.975658132,270530252013.0,27053025201.0-14.833-3.258,,,,,,
NDAR_INV2LTBNJKC,MINNESOTA,Hennepin,27053025401.0,"Census Tract 254.01, Hennepin County, Minnesota",1.089853976,270530254011.0,27053025401.0-11.833-2.2191,,,,,,
NDAR_INVVM3YZHHG,MINNESOTA,Hennepin,27053025401.0,"Census Tract 254.01, Hennepin County, Minnesota",1.089853976,270530254011.0,27053025401.0-11.833-2.2191,,,,,,
NDAR_INV19UPJ1X0,MINNESOTA,Hennepin,27053025601.0,"Census Tract 256.01, Hennepin County, Minnesota",0.989960509,270530256012.0,27053025601.0-14.167-1.5476,,,,,,
NDAR_INV1KXK7MDF,MINNESOTA,Hennepin,27053025601.0,"Census Tract 256.01, Hennepin County, Minnesota",0.989960509,270530256012.0,27053025601.0-14.167-1.5476,,,,,,
NDAR_INV6W2Z90PJ,MINNESOTA,Hennepin,27053025603.0,"Census Tract 256.03, Hennepin County, Minnesota",1.41081748,270530256031.0,27053025603.0-12.5-1.5849,,,,,,
NDAR_INVZJ1WJ57J,MINNESOTA,Hennepin,27053025603.0,"Census Tract 256.03, Hennepin County, Minnesota",1.41081748,270530256031.0,27053025603.0-12.5-1.5849,,,,,,
NDAR_INVETEZAGR2,MINNESOTA,Hennepin,27053025701.0,"Census Tract 257.01, Hennepin County, Minnesota",2.10926094,270530257012.0,27053025701.0-9.333-3.245,,,,,,
NDAR_INVGLM2JGDD,MINNESOTA,Hennepin,27053025701.0,"Census Tract 257.01, Hennepin County, Minnesota",2.10926094,270530257016.0,27053025701.0-11.167-1.9534,,,,,,
NDAR_INVKKBJMBLJ,MINNESOTA,Hennepin,27053025701.0,"Census Tract 257.01, Hennepin County, Minnesota",2.10926094,270530257016.0,27053025701.0-11.167-1.9534,,,,,,
NDAR_INVKLE3R4XB,MINNESOTA,Hennepin,27053025701.0,"Census Tract 257.01, Hennepin County, Minnesota",2.10926094,270530257012.0,27053025701.0-9.333-3.245,,,,,,
NDAR_INVM826RRL7,MINNESOTA,Hennepin,27053025701.0,"Census Tract 257.01, Hennepin County, Minnesota",2.10926094,270530257012.0,27053025701.0-9.333-3.245,,,,,,
NDAR_INVNB03VB7J,MINNESOTA,Hennepin,27053025701.0,"Census Tract 257.01, Hennepin County, Minnesota",2.10926094,270530257012.0,27053025701.0-9.333-3.245,,,,,,
NDAR_INVJ64MJXHT,MINNESOTA,Hennepin,27053025906.0,"Census Tract 259.06, Hennepin County, Minnesota",3.089841487,270530259062.0,27053025906.0-11.5-4.2193,,,,,,
NDAR_INVZED6PZKP,MINNESOTA,Hennepin,27053025906.0,"Census Tract 259.06, Hennepin County, Minnesota",3.089841487,270530259062.0,27053025906.0-11.5-4.2193,,,,,,
NDAR_INVDTHJM3Y9,MINNESOTA,Hennepin,27053026006.0,"Census Tract 260.06, Hennepin County, Minnesota",1.250971252,270530260063.0,27053026006.0-8.833-2.0069,,,,,,
NDAR_INVJ67B8F0J,MINNESOTA,Hennepin,27053026006.0,"Census Tract 260.06, Hennepin County, Minnesota",1.250971252,270530260063.0,27053026006.0-8.833-2.0069,,,,,,
NDAR_INV3B78K6LY,MINNESOTA,Hennepin,27053026013.0,"Census Tract 260.13, Hennepin County, Minnesota",1.780177325,270530260132.0,27053026013.0-5.667-1.6777,,,,,,
NDAR_INVYACV3T0T,MINNESOTA,Hennepin,27053026013.0,"Census Tract 260.13, Hennepin County, Minnesota",1.780177325,270530260132.0,27053026013.0-5.667-1.6777,,,,,,
NDAR_INVLTFXTGJ0,MINNESOTA,Hennepin,27053026015.0,"Census Tract 260.15, Hennepin County, Minnesota",2.604793127,270530260153.0,27053026015.0-9.5-0.8017,,,,,,
NDAR_INVNLDXXNVV,MINNESOTA,Hennepin,27053026015.0,"Census Tract 260.15, Hennepin County, Minnesota",2.604793127,270530260153.0,27053026015.0-9.5-0.8017,,,,,,
NDAR_INV32ZL36Y0,MINNESOTA,Hennepin,27053026016.0,"Census Tract 260.16, Hennepin County, Minnesota",2.523066917,270530260163.0,27053026016.0-14.167-1.6266,,,,,,
NDAR_INV3J1YYG4P,MINNESOTA,Hennepin,27053026016.0,"Census Tract 260.16, Hennepin County, Minnesota",2.523066917,270530260163.0,27053026016.0-14.167-1.6266,,,,,,
NDAR_INVEC2CN745,MINNESOTA,Hennepin,27053026101.0,"Census Tract 261.01, Hennepin County, Minnesota",1.694135267,270530261011.0,27053026101.0-12.5-1.4235,,,,,,
NDAR_INVGUAT6C5H,MINNESOTA,Hennepin,27053026101.0,"Census Tract 261.01, Hennepin County, Minnesota",1.694135267,270530261011.0,27053026101.0-12.5-1.4235,,,,,,
NDAR_INVRP56XWD8,MINNESOTA,Hennepin,27053026101.0,"Census Tract 261.01, Hennepin County, Minnesota",1.694135267,270530261011.0,27053026101.0-12.5-1.4235,,,,,,
NDAR_INVVR0KF4XT,MINNESOTA,Hennepin,27053026101.0,"Census Tract 261.01, Hennepin County, Minnesota",1.694135267,270530261011.0,27053026101.0-12.5-1.4235,,,,,,
NDAR_INVV9BM1RB5,MINNESOTA,Hennepin,27053026101.0,"Census Tract 261.01, Hennepin County, Minnesota",1.694135267,270530261011.0,27053026101.0-12.5-1.4235,,,,,,
NDAR_INVKZCKY5JF,MINNESOTA,Hennepin,27053026103.0,"Census Tract 261.03, Hennepin County, Minnesota",1.75123898,270530261032.0,27053026103.0-13.333-1.0738,,,,,,
NDAR_INVWLMWBF2W,MINNESOTA,Hennepin,27053026104.0,"Census Tract 261.04, Hennepin County, Minnesota",2.028697283,270530261041.0,27053026104.0-13.5-1.4465,,,,,,
NDAR_INVLCYH9EDJ,MINNESOTA,Hennepin,27053026201.0,"Census Tract 262.01, Hennepin County, Minnesota",1.898570098,270530262011.0,27053026201.0-6.5-0.7671,,,,,,
NDAR_INVYFW72521,MINNESOTA,Hennepin,27053026201.0,"Census Tract 262.01, Hennepin County, Minnesota",1.898570098,270530262011.0,27053026201.0-6.5-0.7671,,,,,,
NDAR_INV3WT1TK9L,MINNESOTA,Hennepin,27053026202.0,"Census Tract 262.02, Hennepin County, Minnesota",1.578197717,270530262021.0,27053026202.0-6.167-1.2717,,,,,,
NDAR_INV7VPBLMJ8,MINNESOTA,Hennepin,27053026202.0,"Census Tract 262.02, Hennepin County, Minnesota",1.578197717,270530262021.0,27053026202.0-6.167-1.2717,,,,,,
NDAR_INV29XU24ER,MINNESOTA,Hennepin,27053026612.0,"Census Tract 266.12, Hennepin County, Minnesota",3.56603228,270530266124.0,27053026612.0-11.167-1.527,,,,,,
NDAR_INV8BMGPD45,MINNESOTA,Hennepin,27053026612.0,"Census Tract 266.12, Hennepin County, Minnesota",3.56603228,270530266122.0,27053026612.0-15.167-1.7852,,,,,,
NDAR_INVBMBVZTAG,MINNESOTA,Hennepin,27053026612.0,"Census Tract 266.12, Hennepin County, Minnesota",3.56603228,270530266124.0,27053026612.0-11.167-1.527,,,,,,
NDAR_INVEZ9M70BX,MINNESOTA,Hennepin,27053026612.0,"Census Tract 266.12, Hennepin County, Minnesota",3.56603228,270530266121.0,27053026612.0-5.667-1.712,,,,,,
NDAR_INVT61FZXTW,MINNESOTA,Hennepin,27053026612.0,"Census Tract 266.12, Hennepin County, Minnesota",3.56603228,270530266123.0,27053026612.0-14.667-1.3422,,,,,,
NDAR_INVV7NEVHLK,MINNESOTA,Hennepin,27053026612.0,"Census Tract 266.12, Hennepin County, Minnesota",3.56603228,270530266121.0,27053026612.0-5.667-1.712,,,,,,
NDAR_INV0Y8YJ2UR,MINNESOTA,Hennepin,27053026708.0,"Census Tract 267.08, Hennepin County, Minnesota",4.021115264,270530267082.0,27053026708.0-12.333-1.5023,,,,,,
NDAR_INVK3X0XBJ9,MINNESOTA,Hennepin,27053026708.0,"Census Tract 267.08, Hennepin County, Minnesota",4.021115264,270530267082.0,27053026708.0-12.333-1.5023,,,,,,
NDAR_INVDACXYF2G,MINNESOTA,Hennepin,27053026714.0,"Census Tract 267.14, Hennepin County, Minnesota",5.005997759,270530267142.0,27053026714.0-13.833-1.762,,,,,,
NDAR_INVRTDH8349,MINNESOTA,Hennepin,27053026714.0,"Census Tract 267.14, Hennepin County, Minnesota",5.005997759,270530267142.0,27053026714.0-13.833-1.762,,,,,,
NDAR_INV75ZYAV1X,MINNESOTA,Hennepin,27053026716.0,"Census Tract 267.16, Hennepin County, Minnesota",2.987107081,270530267161.0,27053026716.0-7.333-1.2631,,,,,,
NDAR_INVB349E4D3,MINNESOTA,Hennepin,27053026716.0,"Census Tract 267.16, Hennepin County, Minnesota",2.987107081,270530267161.0,27053026716.0-7.333-1.2631,,,,,,
NDAR_INVVH6HJA0V,MINNESOTA,Hennepin,27053026716.0,"Census Tract 267.16, Hennepin County, Minnesota",2.987107081,270530267161.0,27053026716.0-7.333-1.2631,,,,,,
NDAR_INVVZ37D2G7,MINNESOTA,Hennepin,27053026716.0,"Census Tract 267.16, Hennepin County, Minnesota",2.987107081,270530267161.0,27053026716.0-7.333-1.2631,,,,,,
NDAR_INV25ANBT4A,MINNESOTA,Hennepin,27053026814.0,"Census Tract 268.14, Hennepin County, Minnesota",1.403894671,270530268145.0,27053026814.0-12.167-2.7925,,,,,,
NDAR_INVM54L76B9,MINNESOTA,Hennepin,27053026814.0,"Census Tract 268.14, Hennepin County, Minnesota",1.403894671,270530268145.0,27053026814.0-12.167-2.7925,,,,,,
NDAR_INVXWFVHF57,MINNESOTA,Hennepin,27053026815.0,"Census Tract 268.15, Hennepin County, Minnesota",1.514036058,270530268151.0,27053026815.0-12.167-20.2344,,,,,,
NDAR_INV7ZM9YYTN,MINNESOTA,Hennepin,27053026816.0,"Census Tract 268.16, Hennepin County, Minnesota",1.60062059,270530268162.0,27053026816.0-12.833-2.3414,,,,,,
NDAR_INVRFXUXZJB,MINNESOTA,Hennepin,27053026816.0,"Census Tract 268.16, Hennepin County, Minnesota",1.60062059,270530268163.0,27053026816.0-13.167-1.0315,,,,,,
NDAR_INV8EM420D1,MINNESOTA,Hennepin,27053026820.0,"Census Tract 268.20, Hennepin County, Minnesota",4.483310246,270530268203.0,27053026820.0-15.167-1.7108,,,,,,
NDAR_INVBR1YZPV4,MINNESOTA,Hennepin,27053026820.0,"Census Tract 268.20, Hennepin County, Minnesota",4.483310246,270530268203.0,27053026820.0-15.167-1.7108,,,,,,
NDAR_INV6WH2N8P4,MINNESOTA,Hennepin,27053026822.0,"Census Tract 268.22, Hennepin County, Minnesota",1.87503332,270530268222.0,27053026822.0-8.167-1.7425,,,,,,
NDAR_INVM6PPNLBL,MINNESOTA,Hennepin,27053026822.0,"Census Tract 268.22, Hennepin County, Minnesota",1.87503332,270530268222.0,27053026822.0-8.167-1.7425,,,,,,
NDAR_INVZF1WFHR3,MINNESOTA,Hennepin,27053026907.0,"Census Tract 269.07, Hennepin County, Minnesota",2.692620908,270530269072.0,27053026907.0-9.5-1.8164,,,,,,
NDAR_INVYJ4PHV0Y,MINNESOTA,Hennepin,27053026909.0,"Census Tract 269.09, Hennepin County, Minnesota",27.44981281,270530269092.0,27053026909.0-8.167-0.3323,,,,,,
NDAR_INVEANH4HXE,MINNESOTA,Hennepin,27053027001.0,"Census Tract 270.01, Hennepin County, Minnesota",20.65836666,270530270011.0,27053027001.0-4.833-0.0649,,,,,,
NDAR_INVFMCMJ0X2,MINNESOTA,Hennepin,27053027001.0,"Census Tract 270.01, Hennepin County, Minnesota",20.65836666,270530270011.0,27053027001.0-4.833-0.0649,,,,,,
NDAR_INV3DZTNUP2,MINNESOTA,Hennepin,27053027201.0,"Census Tract 272.01, Hennepin County, Minnesota",14.6337797,270530272012.0,27053027201.0-10.167-0.2854,,,,,,
NDAR_INV7ZGKDCX1,MINNESOTA,Hennepin,27053027201.0,"Census Tract 272.01, Hennepin County, Minnesota",14.6337797,270530272016.0,27053027201.0-6.167-0.2663,,,,,,
NDAR_INVXJVE0AXP,MINNESOTA,Hennepin,27053027201.0,"Census Tract 272.01, Hennepin County, Minnesota",14.6337797,270530272012.0,27053027201.0-10.167-0.2854,,,,,,
NDAR_INVYLR06LF1,MINNESOTA,Hennepin,27053027201.0,"Census Tract 272.01, Hennepin County, Minnesota",14.6337797,270530272016.0,27053027201.0-6.167-0.2663,,,,,,
NDAR_INV4H6UC2YG,MINNESOTA,Hennepin,27053027203.0,"Census Tract 272.03, Hennepin County, Minnesota",2.109915383,270530272033.0,27053027203.0-14.833-4.0157,,,,,,
NDAR_INVXUKXXT12,MINNESOTA,Hennepin,27053027203.0,"Census Tract 272.03, Hennepin County, Minnesota",2.109915383,270530272033.0,27053027203.0-14.833-4.0157,,,,,,
NDAR_INV7M5CVFA6,MINNESOTA,Hennepin,27053027503.0,"Census Tract 275.03, Hennepin County, Minnesota",3.24303093,270530275031.0,27053027503.0-14.667-0.9579,,,,,,
NDAR_INVABL68UJN,MINNESOTA,Hennepin,27053027503.0,"Census Tract 275.03, Hennepin County, Minnesota",3.24303093,270530275031.0,27053027503.0-14.667-0.9579,,,,,,
NDAR_INVELK0KFTA,MINNESOTA,Hennepin,27053027700.0,"Census Tract 277, Hennepin County, Minnesota",26.93440255,270530277004.0,27053027700.0-6.833-0.1282,,,,,,
NDAR_INVJWKFKDJF,MINNESOTA,Hennepin,27053027700.0,"Census Tract 277, Hennepin County, Minnesota",26.93440255,270530277004.0,27053027700.0-6.833-0.1282,,,,,,
NDAR_INV704AUHWH,MINNESOTA,Hennepin,27053100700.0,"Census Tract 1007, Hennepin County, Minnesota",0.373566426,270531007001.0,27053100700.0-13.167-6.1355,,,,,,
NDAR_INVMHC4X2ZU,MINNESOTA,Hennepin,27053100700.0,"Census Tract 1007, Hennepin County, Minnesota",0.373566426,270531007001.0,27053100700.0-13.167-6.1355,,,,,,
NDAR_INV7VJRB88H,MINNESOTA,Hennepin,27053101200.0,"Census Tract 1012, Hennepin County, Minnesota",0.626238525,270531012003.0,27053101200.0-16.833-4.5251,,,,,,
NDAR_INV7YU2MX4Y,MINNESOTA,Hennepin,27053101800.0,"Census Tract 1018, Hennepin County, Minnesota",0.45629573,270531018001.0,27053101800.0-16.333-5.2845,,,,,,
NDAR_INV3MJ73KP6,MINNESOTA,Hennepin,27053103700.0,"Census Tract 1037, Hennepin County, Minnesota",0.316886267,270531037003.0,27053103700.0-17.667-30.6261,,,,,,
NDAR_INVLKNX6HF1,MINNESOTA,Hennepin,27053103700.0,"Census Tract 1037, Hennepin County, Minnesota",0.316886267,270531037003.0,27053103700.0-17.667-30.6261,,,,,,
NDAR_INV5R386XD4,MINNESOTA,Hennepin,27053107600.0,"Census Tract 1076, Hennepin County, Minnesota",0.584254952,270531076003.0,27053107600.0-16.667-5.1597,,,,,,
NDAR_INV71KVYY5T,MINNESOTA,Hennepin,27053107600.0,"Census Tract 1076, Hennepin County, Minnesota",0.584254952,270531076003.0,27053107600.0-16.667-5.1597,,,,,,
NDAR_INV3TFEMP67,MINNESOTA,Hennepin,27053108600.0,"Census Tract 1086, Hennepin County, Minnesota",0.259084095,270531086003.0,27053108600.0-16.0-8.2647,,,,,,
NDAR_INV4FU0ZVUV,MINNESOTA,Hennepin,27053108600.0,"Census Tract 1086, Hennepin County, Minnesota",0.259084095,270531086003.0,27053108600.0-16.0-8.2647,,,,,,
NDAR_INVCYE071L0,MINNESOTA,Hennepin,27053109000.0,"Census Tract 1090, Hennepin County, Minnesota",0.311637596,270531090002.0,27053109000.0-12.0-8.5333,,,,,,
NDAR_INVFF635G4N,MINNESOTA,Hennepin,27053109100.0,"Census Tract 1091, Hennepin County, Minnesota",0.921849799,270531091003.0,27053109100.0-13.5-3.6257,,,,,,
NDAR_INVHFKBP9C2,MINNESOTA,Hennepin,27053109100.0,"Census Tract 1091, Hennepin County, Minnesota",0.921849799,270531091003.0,27053109100.0-13.5-3.6257,,,,,,
NDAR_INVAED2T8J0,MINNESOTA,Hennepin,27053109300.0,"Census Tract 1093, Hennepin County, Minnesota",0.334824179,270531093003.0,27053109300.0-16.167-15.0116,,,,,,
NDAR_INVMCTA6E68,MINNESOTA,Hennepin,27053109300.0,"Census Tract 1093, Hennepin County, Minnesota",0.334824179,270531093002.0,27053109300.0-16.167-9.8166,,,,,,
NDAR_INVREMB1VEK,MINNESOTA,Hennepin,27053109300.0,"Census Tract 1093, Hennepin County, Minnesota",0.334824179,270531093003.0,27053109300.0-16.167-15.0116,,,,,,
NDAR_INVYJA9K9F8,MINNESOTA,Hennepin,27053109300.0,"Census Tract 1093, Hennepin County, Minnesota",0.334824179,270531093002.0,27053109300.0-16.167-9.8166,,,,,,
NDAR_INVH9X3BL3K,MINNESOTA,Hennepin,27053110100.0,"Census Tract 1101, Hennepin County, Minnesota",0.331929959,270531101003.0,27053110100.0-15.167-6.7102,,,,,,
NDAR_INVWBE2PE0T,MINNESOTA,Hennepin,27053110100.0,"Census Tract 1101, Hennepin County, Minnesota",0.331929959,270531101003.0,27053110100.0-15.167-6.7102,,,,,,
NDAR_INV6THWFPJL,MINNESOTA,Hennepin,27053110200.0,"Census Tract 1102, Hennepin County, Minnesota",0.45767643,270531102002.0,27053110200.0-13.667-5.778,,,,,,
NDAR_INVALAAC3EU,MINNESOTA,Hennepin,27053110500.0,"Census Tract 1105, Hennepin County, Minnesota",1.046740283,270531105004.0,27053110500.0-16.167-7.9634,,,,,,
NDAR_INVF9053E6V,MINNESOTA,Hennepin,27053110500.0,"Census Tract 1105, Hennepin County, Minnesota",1.046740283,270531105002.0,27053110500.0-16.5-5.9923,,,,,,
NDAR_INVURNYZ0V7,MINNESOTA,Hennepin,27053110500.0,"Census Tract 1105, Hennepin County, Minnesota",1.046740283,270531105004.0,27053110500.0-16.167-7.9634,,,,,,
NDAR_INV10FDVE0L,MINNESOTA,Hennepin,27053110800.0,"Census Tract 1108, Hennepin County, Minnesota",0.505882423,270531108003.0,27053110800.0-11.667-6.4843,,,,,,
NDAR_INV7N2E7G6Z,MINNESOTA,Hennepin,27053110800.0,"Census Tract 1108, Hennepin County, Minnesota",0.505882423,270531108003.0,27053110800.0-11.667-6.4843,,,,,,
NDAR_INV8HX2TBDP,MINNESOTA,Hennepin,27053111300.0,"Census Tract 1113, Hennepin County, Minnesota",0.685756534,270531113005.0,27053111300.0-12.667-5.0517,,,,,,
NDAR_INVG55HTLK3,MINNESOTA,Hennepin,27053111300.0,"Census Tract 1113, Hennepin County, Minnesota",0.685756534,270531113004.0,27053111300.0-14.833-5.8646,,,,,,
NDAR_INVH0DGUW54,MINNESOTA,Hennepin,27053111300.0,"Census Tract 1113, Hennepin County, Minnesota",0.685756534,270531113005.0,27053111300.0-12.667-5.0517,,,,,,
NDAR_INV3NBMWRE0,MINNESOTA,Hennepin,27053111600.0,"Census Tract 1116, Hennepin County, Minnesota",0.515737677,270531116002.0,27053111600.0-14.833-4.8932,,,,,,
NDAR_INVKZX46H34,MINNESOTA,Hennepin,27053111600.0,"Census Tract 1116, Hennepin County, Minnesota",0.515737677,270531116002.0,27053111600.0-14.833-4.8932,,,,,,
NDAR_INV8MC7B79X,MINNESOTA,Hennepin,27053122500.0,"Census Tract 1225, Hennepin County, Minnesota",0.722615376,270531225002.0,27053122500.0-12.333-6.0706,,,,,,
NDAR_INVB1E3XW7P,MINNESOTA,Hennepin,27053122500.0,"Census Tract 1225, Hennepin County, Minnesota",0.722615376,270531225002.0,27053122500.0-12.333-6.0706,,,,,,
NDAR_INV52KBG0H4,MINNESOTA,Hennepin,27053125500.0,"Census Tract 1255, Hennepin County, Minnesota",1.543923056,270531255003.0,27053125500.0-16.0-2.0838,,,,,,
NDAR_INV7Z1M7N95,MINNESOTA,Hennepin,27053125500.0,"Census Tract 1255, Hennepin County, Minnesota",1.543923056,270531255003.0,27053125500.0-16.0-2.0838,,,,,,
NDAR_INVFD93F59C,MINNESOTA,Hennepin,27053125500.0,"Census Tract 1255, Hennepin County, Minnesota",1.543923056,270531255001.0,27053125500.0-15.833-1.5229,,,,,,
NDAR_INVTWU5RFVX,MINNESOTA,Hennepin,27053125500.0,"Census Tract 1255, Hennepin County, Minnesota",1.543923056,270531255001.0,27053125500.0-15.833-1.5229,,,,,,
NDAR_INVKPG5MA5K,MINNESOTA,Hennepin,27053125600.0,"Census Tract 1256, Hennepin County, Minnesota",0.90398486,270531256001.0,27053125600.0-13.833-9.6468,,,,,,
NDAR_INVC5KPLUZ5,MINNESOTA,Isanti,27059130301.0,"Census Tract 1303.01, Isanti County, Minnesota",17.53255051,270591303012.0,27059130301.0-6.5-0.2149,,,,,,
NDAR_INVHNMKA712,MINNESOTA,Isanti,27059130301.0,"Census Tract 1303.01, Isanti County, Minnesota",17.53255051,270591303012.0,27059130301.0-6.5-0.2149,,,,,,
NDAR_INVP6YMTHPY,MINNESOTA,Isanti,27059130301.0,"Census Tract 1303.01, Isanti County, Minnesota",17.53255051,270591303011.0,27059130301.0-5.833-0.1911,,,,,,
NDAR_INVRMHRP6LU,MINNESOTA,Isanti,27059130301.0,"Census Tract 1303.01, Isanti County, Minnesota",17.53255051,270591303011.0,27059130301.0-5.833-0.1911,,,,,,
NDAR_INVA1L9YHKZ,MINNESOTA,Isanti,27059130502.0,"Census Tract 1305.02, Isanti County, Minnesota",14.30816097,270591305021.0,27059130502.0-7.5-0.4425,,,,,,
NDAR_INVUGNK7ZYA,MINNESOTA,Isanti,27059130502.0,"Census Tract 1305.02, Isanti County, Minnesota",14.30816097,270591305021.0,27059130502.0-7.5-0.4425,,,,,,
NDAR_INVAFBYBN26,MINNESOTA,Isanti,27059130600.0,"Census Tract 1306, Isanti County, Minnesota",76.45506707,270591306003.0,27059130600.0-3.333-0.0403,,,,,,
NDAR_INVX14LJX8Z,MINNESOTA,Isanti,27059130600.0,"Census Tract 1306, Isanti County, Minnesota",76.45506707,270591306003.0,27059130600.0-3.333-0.0403,,,,,,
NDAR_INVGFM1YUKG,MINNESOTA,Kanabec,27065480400.0,"Census Tract 4804, Kanabec County, Minnesota",124.6615385,270654804003.0,27065480400.0-4.167-0.0203,,,,,,
NDAR_INVPMWGZ7G1,MINNESOTA,Kanabec,27065480400.0,"Census Tract 4804, Kanabec County, Minnesota",124.6615385,270654804003.0,27065480400.0-4.167-0.0203,,,,,,
NDAR_INV69NJR4DR,MINNESOTA,McLeod,27085950600.0,"Census Tract 9506, McLeod County, Minnesota",128.036078,270859506003.0,27085950600.0-3.833-0.0106,,,,,,
NDAR_INV8BKUAN4C,MINNESOTA,McLeod,27085950600.0,"Census Tract 9506, McLeod County, Minnesota",128.036078,270859506003.0,27085950600.0-3.833-0.0106,,,,,,
NDAR_INVH4DCU3R1,MINNESOTA,McLeod,27085950700.0,"Census Tract 9507, McLeod County, Minnesota",9.677675202,270859507004.0,27085950700.0-8.833-0.3173,,,,,,
NDAR_INVURPDWTVH,MINNESOTA,McLeod,27085950700.0,"Census Tract 9507, McLeod County, Minnesota",9.677675202,270859507004.0,27085950700.0-8.833-0.3173,,,,,,
NDAR_INV3XKBVA63,MINNESOTA,Mille Lacs,27095970100.0,"Census Tract 9701, Mille Lacs County, Minnesota",44.0468679,270959701001.0,27095970100.0-8.333-0.1565,,,,,,
NDAR_INVDYP4KLFJ,MINNESOTA,Mille Lacs,27095970100.0,"Census Tract 9701, Mille Lacs County, Minnesota",44.0468679,270959701001.0,27095970100.0-8.333-0.1565,,,,,,
NDAR_INV2AKVW3V7,MINNESOTA,Nicollet,27103480300.0,"Census Tract 4803, Nicollet County, Minnesota",3.940809523,271034803003.0,27103480300.0-9.333-0.6259,,,,,,
NDAR_INVCFT8L45Y,MINNESOTA,Nicollet,27103480300.0,"Census Tract 4803, Nicollet County, Minnesota",3.940809523,271034803003.0,27103480300.0-9.333-0.6259,,,,,,
NDAR_INV2XDH23JX,MINNESOTA,Pine,27115950500.0,"Census Tract 9505, Pine County, Minnesota",162.4863618,271159505001.0,27115950500.0-3.167-0.0172,,,,,,
NDAR_INVD1PRDRJG,MINNESOTA,Pine,27115950500.0,"Census Tract 9505, Pine County, Minnesota",162.4863618,271159505001.0,27115950500.0-3.167-0.0172,,,,,,
NDAR_INV4JV61LZE,MINNESOTA,Ramsey,27123030100.0,"Census Tract 301, Ramsey County, Minnesota",1.058534927,271230301004.0,27123030100.0-15.5-1.8245,,,,,,
NDAR_INVZE3C6X7E,MINNESOTA,Ramsey,27123030100.0,"Census Tract 301, Ramsey County, Minnesota",1.058534927,271230301004.0,27123030100.0-15.5-1.8245,,,,,,
NDAR_INV3PB2GNLM,MINNESOTA,Ramsey,27123030201.0,"Census Tract 302.01, Ramsey County, Minnesota",0.603044992,271230302014.0,27123030201.0-14.5-5.5378,,,,,,
NDAR_INVK0L8CUTR,MINNESOTA,Ramsey,27123030201.0,"Census Tract 302.01, Ramsey County, Minnesota",0.603044992,271230302014.0,27123030201.0-14.5-5.5378,,,,,,
NDAR_INVRV23D3UV,MINNESOTA,Ramsey,27123030201.0,"Census Tract 302.01, Ramsey County, Minnesota",0.603044992,271230302014.0,27123030201.0-14.5-5.5378,,,,,,
NDAR_INV17UL1T8L,MINNESOTA,Ramsey,27123030500.0,"Census Tract 305, Ramsey County, Minnesota",0.973968936,271230305002.0,27123030500.0-13.333-4.5002,,,,,,
NDAR_INV61GCTA64,MINNESOTA,Ramsey,27123030702.0,"Census Tract 307.02, Ramsey County, Minnesota",0.928904655,271230307024.0,27123030702.0-14.5-4.4337,,,,,,
NDAR_INVH1PY8XLG,MINNESOTA,Ramsey,27123030800.0,"Census Tract 308, Ramsey County, Minnesota",0.608279377,271230308001.0,27123030800.0-13.333-4.562,,,,,,
NDAR_INVXVA5ENX1,MINNESOTA,Ramsey,27123030800.0,"Census Tract 308, Ramsey County, Minnesota",0.608279377,271230308001.0,27123030800.0-13.333-4.562,,,,,,
NDAR_INVRW8AFCLZ,MINNESOTA,Ramsey,27123031100.0,"Census Tract 311, Ramsey County, Minnesota",0.52921727,271230311001.0,27123031100.0-14.333-3.3673,,,,,,
NDAR_INV5J25ZKJV,MINNESOTA,Ramsey,27123031400.0,"Census Tract 314, Ramsey County, Minnesota",0.641263298,271230314001.0,27123031400.0-14.0-2.3358,,,,,,
NDAR_INV5ZLLK0YM,MINNESOTA,Ramsey,27123031400.0,"Census Tract 314, Ramsey County, Minnesota",0.641263298,271230314001.0,27123031400.0-14.0-2.3358,,,,,,
NDAR_INVFB03XKRE,MINNESOTA,Ramsey,27123032100.0,"Census Tract 321, Ramsey County, Minnesota",0.379389231,271230321001.0,27123032100.0-18.167-9.7004,,,,,,
NDAR_INVZCGL10MP,MINNESOTA,Ramsey,27123032100.0,"Census Tract 321, Ramsey County, Minnesota",0.379389231,271230321001.0,27123032100.0-18.167-9.7004,,,,,,
NDAR_INVEUL8X7PX,MINNESOTA,Ramsey,27123033200.0,"Census Tract 332, Ramsey County, Minnesota",0.736825474,271230332001.0,27123033200.0-17.167-5.2155,,,,,,
